user_id,offer_id,global_average,similar_user_rating1,similar_user_rating2,similar_user_rating3,similar_user_rating4,similar_user_rating5,similar_offer_rating1,similar_offer_rating2,similar_offer_rating3,similar_offer_rating4,similar_offer_rating5,user_average,offer_average,rating
938,1,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.1118143459915613,2
939,1,1.1754354230192774,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
949,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
962,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
982,1,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
994,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1002,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,2.0,1.2,1.2,1.1118143459915613,1
1006,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1021,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1022,1,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.1118143459915613,1
1031,1,1.1754354230192774,1,1,2,2,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1034,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1045,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1053,1,1.1754354230192774,1,1,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1069,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1075,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1086,1,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.1118143459915613,1
1087,1,1.1754354230192774,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1093,1,1.1754354230192774,2,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.1118143459915613,3
1101,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1106,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1114,1,1.1754354230192774,1,1,2,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1116,1,1.1754354230192774,1,1,2,2,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1122,1,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.1118143459915613,1
1130,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1145,1,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.1118143459915613,1
1150,1,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.1118143459915613,2
1165,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1171,1,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.1118143459915613,1
1177,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1183,1,1.1754354230192774,2,2,2,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1188,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1192,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1199,1,1.1754354230192774,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1206,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1214,1,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1218,1,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.1118143459915613,2
1220,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1231,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1241,1,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1267,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1284,1,1.1754354230192774,2,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.1118143459915613,3
1299,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1306,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1313,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1331,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1333,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1334,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1351,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1355,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1359,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1362,1,1.1754354230192774,2,2,2,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1372,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1397,1,1.1754354230192774,2,1,1,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1398,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1403,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,2.0,1.0,1.2,1.2,1.1118143459915613,1
1405,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1425,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1443,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1451,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1459,1,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1466,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1476,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1479,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,2.0,1.25,1.25,1.25,1.1118143459915613,1
1485,1,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1487,1,1.1754354230192774,1,1,1,1,2,2.0,1.5,1.5,1.5,1.5,1.5,1.1118143459915613,1
1490,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1491,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1495,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1499,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1502,1,1.1754354230192774,1,1,1,1,1,3.0,2.0,2.0,2.0,2.0,2.0,1.1118143459915613,1
1506,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1512,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1523,1,1.1754354230192774,1,1,1,1,1,2.0,1.0,2.0,1.5,1.5,1.5,1.1118143459915613,1
1525,1,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1527,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1531,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1541,1,1.1754354230192774,2,2,1,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1560,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1562,1,1.1754354230192774,1,2,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1118143459915613,2
1567,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1576,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1578,1,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1590,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1591,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1594,1,1.1754354230192774,2,1,1,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1606,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1613,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1626,1,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.1118143459915613,1
1631,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1632,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1634,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1651,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1653,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1667,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1674,1,1.1754354230192774,2,3,1,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,2
1702,1,1.1754354230192774,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1118143459915613,2
1716,1,1.1754354230192774,1,1,2,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1741,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1743,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1745,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1760,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1762,1,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
1764,1,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1118143459915613,1
1788,1,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1118143459915613,1
