13165,1,1.1816720257234727,1,1,1,1,1,2,1.5,1.5,1.5,1.5,1.5,1.1063829787234043,1
13247,1,1.1816720257234727,1,1,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.1063829787234043,3
13319,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
13370,1,1.1816720257234727,1,1,1,1,1,2,1.5,1.5,1.5,1.5,1.5,1.1063829787234043,1
13432,1,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
13484,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
13512,1,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
13924,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
14427,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
15007,1,1.1816720257234727,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.1063829787234043,1
15064,1,1.1816720257234727,1,1,1,1,1,2,1.5,1.5,1.5,1.5,1.5,1.1063829787234043,1
15103,1,1.1816720257234727,1,1,1,3,1,1,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
15160,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
16070,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
16276,1,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1063829787234043,1
141,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
186,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
313,2,1.1816720257234727,1,1,1,1,1,2,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,1
340,2,1.1816720257234727,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
514,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
564,2,1.1816720257234727,1,1,1,1,1,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1933333333333334,1
635,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
802,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
950,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1054,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1218,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1249,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1392,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1448,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1459,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
1694,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
1796,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2076,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2117,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2184,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2261,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2356,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2417,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2657,2,1.1816720257234727,2,2,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,2
2722,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
2839,2,1.1816720257234727,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3201,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3274,2,1.1816720257234727,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
3575,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3622,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3780,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3781,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3783,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3794,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3871,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
3990,2,1.1816720257234727,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
4017,2,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
4224,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
4272,2,1.1816720257234727,1,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
4278,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
4310,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
4434,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
4695,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
4744,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
4983,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
5095,2,1.1816720257234727,1,2,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,2
5240,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
5522,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
5524,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
5604,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
5695,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
5722,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
5851,2,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
5918,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
6036,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6183,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6384,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6408,2,1.1816720257234727,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,2
6488,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6571,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6602,2,1.1816720257234727,1,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6606,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6677,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6689,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
6915,2,1.1816720257234727,1,1,1,1,1,2,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,1
7132,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7143,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7151,2,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
7366,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7414,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7527,2,1.1816720257234727,2,1,1,1,1,1,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1933333333333334,2
7610,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7652,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7789,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7801,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
7819,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
8236,2,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
8327,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
8537,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
8570,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
8626,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
9259,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
9264,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
9708,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
9738,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
9768,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
9783,2,1.1816720257234727,2,1,1,1,1,1,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1933333333333334,2
10256,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
10358,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10418,2,1.1816720257234727,1,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10523,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10555,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10561,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10678,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10694,2,1.1816720257234727,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10807,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
10936,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
10983,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11074,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11085,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11098,2,1.1816720257234727,2,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
11283,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
11288,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11430,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11463,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11575,2,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
11918,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
11975,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12029,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12030,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12080,2,1.1816720257234727,1,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
12183,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12279,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12309,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
12433,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12545,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12672,2,1.1816720257234727,2,1,1,3,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
12865,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
13033,2,1.1816720257234727,1,1,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.1933333333333334,3
13233,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
13318,2,1.1816720257234727,1,1,2,1,1,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1933333333333334,1
13338,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
13538,2,1.1816720257234727,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
13555,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
13835,2,1.1816720257234727,1,1,1,1,1,3,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,1
14083,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
14349,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
14563,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
14570,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
14583,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
14595,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
14788,2,1.1816720257234727,1,1,1,1,1,2,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,1
14884,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
14916,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
14991,2,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
15064,2,1.1816720257234727,1,1,1,2,1,1,1.5,1.5,1.5,1.5,1.5,1.1933333333333334,2
15235,2,1.1816720257234727,1,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,1.1933333333333334,2
15580,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
15792,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
15846,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
15918,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
16034,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
16066,2,1.1816720257234727,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
16174,2,1.1816720257234727,1,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
16248,2,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
16346,2,1.1816720257234727,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
16367,2,1.1816720257234727,1,1,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.1933333333333334,3
16602,2,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
16660,2,1.1816720257234727,1,1,1,1,2,1,1,1.0,1.0,1.0,1.0,1.1933333333333334,1
16766,2,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1933333333333334,1
32,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
519,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
650,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
674,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
675,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
969,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
1074,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
1079,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
1134,3,1.1816720257234727,1,1,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
1774,3,1.1816720257234727,1,1,1,2,1,2,1.5,1.5,1.5,1.5,1.5,1.1397849462365592,1
2167,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
2344,3,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1397849462365592,2
2394,3,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
2400,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
2422,3,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1397849462365592,2
2438,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
2585,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
3710,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
3777,3,1.1816720257234727,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
3864,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
3914,3,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1397849462365592,2
4017,3,1.1816720257234727,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.1397849462365592,1
4293,3,1.1816720257234727,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
4363,3,1.1816720257234727,1,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.1397849462365592,2
4656,3,1.1816720257234727,1,1,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
4783,3,1.1816720257234727,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.1397849462365592,2
5452,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
5951,3,1.1816720257234727,1,1,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.1397849462365592,3
6074,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
6227,3,1.1816720257234727,1,1,1,2,1,2,1.5,1.5,1.5,1.5,1.5,1.1397849462365592,1
6481,3,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
6600,3,1.1816720257234727,1,1,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.1397849462365592,3
6602,3,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
6880,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7036,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7268,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7424,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7519,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7679,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7860,3,1.1816720257234727,1,1,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
7927,3,1.1816720257234727,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
8035,3,1.1816720257234727,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.1397849462365592,1
